position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
55,Women's Tops & T-Shirts | Plain and Printed | FatFace US,women Tops & Shirts,"[""women's tops"", 'shirts']",[],"Whether it's a casual tee you're looking for or a pretty lace top, freshen up your wardrobe with the FatFace women's tops and t-shirts.",https://us.fatface.com/women/clothing/tops-t-shirts
56,"Women's Shirts: Tops, Blouses & Tees - Tommy Bahama",women Tops & Shirts,"[""women's shirts"", 'tops', 'shirts', 'blouses', 'tops']",[],"Shop women's shirts and tops at Tommy Bahama and discover our collection of summer and tropical shirts, tees, blouses, tank tops and more.",https://www.tommybahama.com/en/c/women-tops
57,High-End Designer Tops & Shirts for Women - Louis Vuitton,women Tops & Shirts,"[""women's tops"", 'shirts', ""women's"", 'blouses']",[],LOUIS VUITTON Official USA Website - Shop designer women's tops & shirts. Discover luxe women's clothing & blouses from the high end fashion brand.,https://us.louisvuitton.com/eng-us/women/ready-to-wear/tops/_/N-t1m1g0yp
58,Women's Tops - GUESS,women Tops & Shirts,"[""women's tops"", 'shirts', 'blouses', 'tops']",[],"Shop all women's tops including t-shirts, crops, blouses, dressy tops and tanks in a variety of fits and styles. Free shipping & in-store returns.",https://www.guess.com/us/en/women/apparel/tops/view-all
59,All Women's Shirts - Boot Barn,women Tops & Shirts,"[""Women's"", 'Tops']",[],"Shop Boot Barn's complete assortment of Women's Western Tops from brands including: Miss Me, Wrangler, Johnny Was, Ariat, Panhandle, Ryan Michael, and more!",https://www.bootbarn.com/womens/shirts/all-womens-shirts/
60,"Women's Shirts, Blouses & Tops | Lucky Brand",women Tops & Shirts,"[""women's shirts"", 'blouses']",[],Find your next favorite top in Lucky Brand's collection of cute women's shirts and blouses. Get a classic American style with a modern flare at Lucky.,https://www.luckybrand.com/women/clothing/shirts
61,Blouses & Button-Down Shirts - Amazon.com,women Tops & Shirts,"['womens blouses', 'shirts']",[],Shop for womens blouses and button down shirts on Amazon.com. Free shipping and free returns on eligible items.,https://www.amazon.com/Womens-Shirts/b?ie=UTF8&node=2368365011
62,Womens Summer Tops And Blouses - Amazon.com,women Tops & Shirts,"[""Women's"", 'Tops', 'Shirt Blouses', ""Women's"", 'Tops']",[],Dokotoo Women's Casual Boho Floral Printed V Neck Tops Drawstring Short Long Sleeve T Shirt Blouses · Dokotoo Women's V Neck Lace Crochet Eyelet Tops Short ...,https://www.amazon.com/womens-summer-tops-blouses/s?k=womens+summer+tops+and+blouses
63,Women's tops and t-shirts online - YOOX,women Tops & Shirts,"['Women', 'Shirts', 'Tops']",[],"Women T-Shirts And Tops from the best designers on YOOX. Discover our wide array of products and shop online: easy, quick returns and secure payment!",https://mobile.yoox.com/us/women/shoponline/t-shirts%20and%20tops_mc
64,Summer Tops For Women - Amazon.com,women Tops & Shirts,"[""Women's"", 'Tops', 'Shirts Blouses']",[],Price and other details may vary based on product size and color. Dokotoo Women's V Neck Lace Crochet Eyelet Tops Short Sleeve Casual Shirts Blouses.,https://www.amazon.com/summer-tops-women/s?k=summer+tops+for+women
65,Women Tops And Blouses On Sale - Amazon.com,women Tops & Shirts,['women tops and blouses'],[],Amazon.com: women tops and blouses on sale. ... Womens Tops Hide Belly Tunic 2022 Summer Short Sleeve T Shirts Cute Flowy Henley Tshirt Casual.,https://www.amazon.com/women-tops-blouses-sale/s?k=women+tops+and+blouses+on+sale
66,Casual Tops For Women - Amazon.com,women Tops & Shirts,"[""Women's"", 'Tops', 'Blouses', 'Shirts', ""Women's"", 'Shirts', 'Shirt', ""Women's""]",[],Women's Long Sleeve Tops Lace Casual Loose Blouses T Shirts · Women's Short Sleeve V-Neck Shirts Loose Casual Tee T-Shirt · Women's Solid Short Sleeve Boat Neck V ...,https://www.amazon.com/casual-tops-women/s?k=casual+tops+for+women
67,Women's Tops | Online Sale | ZARA United States,women Tops & Shirts,"['Tops', 'Women', ""women's tops"", 'SHIRT']",[],"Discover Zara Tops For Women, Now on Sale. ... Our collection of women's tops has something to balance with every outfit, ... SHORT SLEEVE RIBBED T-SHIRT.",https://www.zara.com/us/en/woman-tops-l1322.html
68,Womens Tops & T-Shirts - Nike,women Tops & Shirts,"[""women's tops"", 'shirts']",[],Find women's tops & shirts at Nike.com.,https://www.nike.com/w/womens-tops-t-shirts-5e1x6z9om13
69,"Women's Shirts & Blouses: Flowy, Floral, Peasant & More",women Tops & Shirts,"[""women's shirts"", 'blouses']",[],"Stay on trend with women's shirts & blouses from maurices, in a variety of styles so there's something everyone will love. Free shipping on all orders over ...",https://www.maurices.com/p/clothing/tops/shirts-blouses/N-11178
70,"Women's Tops, Shirts, T-shirts, Yoga Bra, UPF & More | prAna",women Tops & Shirts,"[""women's tops"", ""women's shirts""]",[],"Find women's tops at prAna: casual, woven & knitted. Explore our organic cotton and fair trade styles of women's shirts and choose the perfect style for ...",https://www.prana.com/women/tops.html
