position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
35,Junior Girls' Jackets and Coats Collection 2022 | Benetton,Girls Jackets & Coats,"['Jackets', 'coats', 'girl', 'jackets']",[],"Jackets and coats for junior girl. From technical fabric bombers to denim jackets, not to mention sleeveless or more elegant style models: the collection of ...",https://us.benetton.com/jackets-coats-junior-girl/
36,"Girls' Outerwear, Coats, & Jackets in Sizes 2-16",Girls Jackets & Coats,"['girls', 'outerwear', 'coats', 'jackets']",[],Shop girls' outerwear in sizes 2-16 and find everything from winter coats and jackets to down vests. Free Fast Shipping With an RL Account ...,https://www.ralphlauren.com/girls-clothing-outerwear
37,Girls Coats & Outerwear + FREE SHIPPING | Clothing - Zappos,Girls Jackets & Coats,"['Coats', 'Outerwear', 'Girls']",[],"Free shipping BOTH ways on Coats & Outerwear, Girls from our vast selection of styles. Fast delivery, and 24/7/365 real-person service with a smile ...",https://www.zappos.com/girls-coats-outerwear/CKvXARDH1wHAAQPiAgMBAhg.zso
38,Girls' Coats & Jackets | J.Crew,Girls Jackets & Coats,"['Girls', 'coats', 'jackets', 'coats', 'jackets', 'Girls']",[],Shop Girls' coats & jackets at J.Crew. Find the best coats & jackets and see the entire selection of Girls' clothing.,https://www.jcrew.com/plp/girls/categories/clothing/coats-and-jackets
39,Girls' Coats and Jackets Collection 2021 | Sisley Young,Girls Jackets & Coats,"['girls', 'Girls', 'outerwear', 'Coats', 'jackets']",[],"Much loved by girls, Sisley Young Girls' outerwear combines the latest trends with cult trends that drives every generation crazy. Coats, jackets, bombers ...",https://us.sisley.com/girls-jackets-coats/
40,Girls Coats - Bloomingdale's,Girls Jackets & Coats,"['Girls', 'Coat']",[],"Polo Ralph Lauren Girls' Water Resistant Down Long Coat - Little Kid, Big Kid. $235.00 - $245.00. Now $176.25 - $183.75 (25% OFF).",https://www.bloomingdales.com/buy/girls-coats
41,Girls' Designer Outerwear | Saks Fifth Avenue,Girls Jackets & Coats,"['girls', 'outerwear']",[],"Shop the best girls' designer outerwear and more at Saks Fifth Avenue. Plus, get free shipping and returns on every order.",https://www.saksfifthavenue.com/c/kids/girls/girls-coats-jackets
42,Girls Coats & Outerwear | RookieUSA,Girls Jackets & Coats,"['Girls Coats', 'Outerwear', 'Jacket']",[],Girls Coats & Outerwear. 85 Results. Show Filters Hide Filters ... Shiny Chevron Quilting Jacket (Toddler/Little Kids). Jordan Kids.,https://www.rookieusa.com/girls-coats-outerwear/CKvXARDH1wHAAQPiAgMBAhg.zso?s=isNew%2Fdesc%2FgoLiveDate%2Fdesc%2FrecentSalesStyle%2Fdesc%2F
43,Women's Jackets & Coats | Coats & Jackets for Teenagers,Girls Jackets & Coats,"['Jackets & Coats', 'Jacket', 'Coat', 'Coat']",[],"Women's Jackets & Coats · 1 Color. Corduroy Shirt Jacket. Was $19.95, now $6.99$54.95$16.48. Vegan Shearling Coat, Black · 2 Colors. Vegan Shearling Coat. Was ...",https://www.hollisterco.com/shop/us/womens-jackets-and-coats
44,Girls' Coats & Jackets | Abel&Lula ® - Abelandlula.Com,Girls Jackets & Coats,"['Coats', 'Girls', 'coats', 'jackets', 'coats']",[],"FREE SHIPPING from $250 SHOP ONLINE Coats for Girls by Abel&Lula. Wool coats, jackets, coats...",https://www.abelandlula.com/en-us/usa/girl-coats-and-jackets-usu1
45,"Girls' Designer Coats, Jackets & Down Jackets - Smallable",Girls Jackets & Coats,"[""girl's coat"", 'girls', 'coats', 'coats']",[],"Come rain, snow or shine, you'll find the perfect girl's coat for your child. From girls' winter coats or fur coats for colder days and high-tech pieces ...",https://www.smallable.com/en/fashion/children/girl/coat-down-jacket-pram-suit
46,Girls Jackets & Vests | Columbia Sportswear,Girls Jackets & Coats,['jacket'],[],Up to 40% off select gear. Columbia's exclusive technology for warmth and protection is built into every jacket.,https://www.columbia.com/c/girls-jackets/
47,Girls' Jackets & Coats - SCHEELS.com,Girls Jackets & Coats,"['girls', 'coats', 'jackets']",[],SCHEELS carries a wide selection of girls' coats and jackets from leading brands like Columbia and The North Face.,https://www.scheels.com/c/jackets-coats/girls
48,Girls' Jackets and Coats - Hayden Girls,Girls Jackets & Coats,"['Girls', 'Jackets & Coats']",[],"Girls' Jackets & Coats. If there's one thing girls and tweens can't be without this winter, it's a cute, cozy jacket or coat! We ...",https://www.haydengirls.com/collections/coats-jackets
49,Girls' Jackets & Coats - Etsy,Girls Jackets & Coats,"['jackets & coats', 'Jacket', 'Coat', 'Girls', 'jacket']",[],"Check out our jackets & coats selection for the very best in unique or custom, ... Bear Jacket - Bear Coat - Boys clothes - Girls clothing - Baby jacket ...",https://www.etsy.com/c/clothing/girls-clothing/jackets-and-coats
50,New and used Girls' Coats for sale | Facebook Marketplace,Girls Jackets & Coats,"['Girls', 'Girls', 'Coats', 'Girls', 'Coats', 'Girls coat']",[],"Marketplace › Apparel › Kids' Clothing › Girls' Clothing › Girls' Coats. Girls' Coats. Filters. Girls coat and pants in Independence, KS.",https://www.facebook.com/marketplace/category/girls-coats/
51,"Girl's Winter Coats, Raincoats, Jackets - Outerwear",Girls Jackets & Coats,"['outerwear', 'girls', 'coats', 'jackets']",[],"Catimini outerwear for girls 2-14 years features trench coats, parkas, raincoats and jackets in a selection of colors and fabrics. Shop now!",https://catiminiusa.com/collections/girl-outerwear
52,Girls' Coats and Jackets | Gap Factory,Girls Jackets & Coats,"['girls', 'coats', 'girls', 'jackets']",[],Help her stay stylish and warm with girls' coats from Gap Factory. Get girls' jackets and more in top styles and colors.,https://www.gapfactory.com/browse/category.do?cid=1041731
53,Girls' Jackets | REI Co-op,Girls Jackets & Coats,"['Girls', 'Jackets']",[],Shop for Girls' Jackets at REI - FREE SHIPPING With $50 minimum purchase. Curbside Pickup Available NOW! 100% Satisfaction Guarantee.,https://www.rei.com/c/girls-jackets
54,"Girls' Vests, Hoodies, Jackets & Coats - Momorii",Girls Jackets & Coats,"['Girls', 'Jackets & Coats']",[],"Girls' Vests, Hoodies, Jackets & Coats. Price.",https://momorii.com/collections/hoodies-jackets-coats-girls
