position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
50,Women's Jackets & Vests,women Jackets & Coats,"[""women's"", 'jackets', 'coats']",[],"Built to last—our women's outdoor and winter jackets, coats and vests provide durable warmth with minimal impact. Free Shipping over $99.",https://www.patagonia.com/shop/womens-jackets-vests
51,"Women's Jackets & Coats – Blazers, Bomber Jacket, Faux ...",women Jackets & Coats,"[""Women's Jackets & Coats""]",[],"Stein Mart offers a beautiful selection of jackets and coats in the latest designs to top off your outfit. Women's Jackets & Coats – Blazers, Bomber Jacket, ...",https://steinmart.com/collections/jackets-outerwear
52,WOMENS JACKETS & COATS,women Jackets & Coats,['WOMENS JACKETS & COATS'],[],Shop WOMENS JACKETS & COATS on KILLSTAR - US Store.,https://us.killstar.com/collections/womens-jackets-coats
53,Women's Coats & Jackets,women Jackets & Coats,"[""women's coats"", 'jackets']",[],Update your closet with fire women's coats & jackets from boohoo USA. Shop our range of cozy pieces perfect for adding to any winter look!,https://us.boohoo.com/womens/coats-jackets
54,Women's Jackets & Coats,women Jackets & Coats,"['outerwear', 'jacket', ""women's jackets"", 'outerwear', 'womens']",[],"If you need outerwear to keep you warm or a new jacket to complete that outfit, check out PacSun women's jackets and outerwear now. We have the best in womens ...",https://www.pacsun.com/womens/jackets-coats/
55,Women's Coats & Jackets,women Jackets & Coats,"[""women's coats"", 'jackets']",[],"Modern classics in wool, cashmere and cotton canvas; shop women's coats and jackets at cosstores.com.",https://www.cos.com/en_usd/women/coats-and-jackets.html
56,Women's Jackets & Coats | adidas US,women Jackets & Coats,"[""women's"", 'jackets', 'jackets']",[],"Browse women's adidas jackets for working out, fashion, track & more. See the latest styles including long track jackets, floral, bomber and more.",https://www.adidas.com/us/women-jackets
57,Women's Jackets & Coats,women Jackets & Coats,"['coats', 'women', 'jackets', 'jackets', 'coats']",[],"Our lush range of coats for women will keep your warm in style. We've got denim jackets and biker jackets, puffers and fleeces, rain coats and ...",https://www.primark.com/en-us/all-products/womenswear/clothes/all-jackets-andamp-coats/c/womens-coats-jackets
58,Women Jackets & Coats,women Jackets & Coats,"['Jackets & Coats', 'Womens', 'Coat']",[],Shop Jackets & Coats at up to 70% off! Get the lowest price on your favorite brands ... Womens Size M Blue Therapy Pea Coat Navy blue 10% wool 90% polyester.,https://poshmark.com/category/Women-Jackets_&_Coats
59,Designer jackets & coats for Women,women Jackets & Coats,"['jackets & coats', 'Women']",[],Buy designer jackets & coats and get Free Shipping & Returns in USA. Shop online the latest SS23 collection of designer for Women on SSENSE and find the ...,https://www.ssense.com/en-us/women/jackets-coats
60,"women's jackets, down jackets and coats online",women Jackets & Coats,"['Women Coats', 'Jackets']",[],"Women Coats & Jackets from the best designers on YOOX. Discover our wide array of products and shop online: easy, quick returns and secure payment!",https://mobile.yoox.com/us/women/shoponline/coats%20&%20jackets_mc
61,"Women's Jackets & Coats - Rain, Snow, etc.",women Jackets & Coats,"[""women's jackets"", 'coats', 'jackets']",[],"Steep & Cheap has great deals and an amazing selection of women's jackets and coats. Find warm jackets from The North Face, Arc'teryx, Patagonia and more.",https://www.steepandcheap.com/womens-jackets
62,Women's Jackets & Coats | Bomber & Trench,women Jackets & Coats,['women outerwear'],[],Browse through the women outerwear collection today and get your products online from SAINT LAURENT official website.,https://www.ysl.com/en-us/shop-women/ready-to-wear/by-category/outerwear
63,Designer Jackets & Coats for Women,women Jackets & Coats,"['Jackets & Coats', 'Jackets & Coats']",[],SHOPBOP - Jackets & Coats FASTEST FREE SHIPPING WORLDWIDE on Jackets & Coats & FREE EASY RETURNS.,https://www.shopbop.com/clothing-jackets-coats/br/v=1/13414.htm
64,"Women's Coats, Jackets & Vests for Sale",women Jackets & Coats,"['women', 'coat', 'jackets', 'coats']",[],"In cold seasons, a vest for women can be worn under a sweater or a coat. If you want to buy a few jackets or coats, choose colors, such as white, that go with ...",https://www.ebay.com/b/Womens-Coats-Jackets-Vests/63862/bn_661792
65,Women's Coats & Jackets,women Jackets & Coats,"[""women's coats"", 'jackets', 'coats', 'coats', 'jackets']",[],"Layer it up in our fresh range of women's coats and jackets, from denim truckers to wool teddy coats. Shop coats and jackets for Fall at PrettyLittleThing ...",https://www.prettylittlething.us/clothing/coats-jackets.html
66,"Women's Jackets, Coats, & Blazers",women Jackets & Coats,"[""Women's Coats"", 'Jackets', 'coat', 'jacket']",[],Shop Women's Coats & Jackets at Sundance. Add a layer of warmth and elegance with a coat or jacket that speaks to your free-spirited style.,https://www.sundancecatalog.com/category/womens+clothing/jackets+coats.do
67,"Coats, Jackets & Vests for Women",women Jackets & Coats,"[""women's"", 'coats', 'jackets', ""Women's outerwear""]",[],"Shop Timberland.com for women's waterproof coats, leather jackets, down vests and rainwear. Women's outerwear, designed for the outdoors.",https://www.timberland.com/shop/womens-jackets-outerwear
